Date,NVDA_Close,GSPC_Close,NVDA_Volume,GSPC_Volume,NVDA_Return,GSPC_Return,NVDA_RollingVol,GSPC_RollingVol,NVDA_Direction,NVDA_Return_lag1,NVDA_Momentum_5D,NVDA_vs_GSPC_Return_Spread,NVDA_RollingVol_10D,NVDA_Volume_MA_5,NVDA_Volume_Spike,NVDA_GSPC_RollingCorr_10D
2020-12-15,13.325451,3694.620117,193016000,4387080000,0.003888,0.012921,0.026901,0.009098,0,0.022708,0.000786,-0.009033,0.015986,256300000.000000,0,0.304442
2020-12-16,13.207762,3701.169922,223116000,4067040000,-0.008832,0.001773,0.026256,0.008704,1,0.003888,0.024109,-0.010605,0.015635,220663200.000000,0,0.290163
2020-12-17,13.306252,3722.479980,231384000,4192810000,0.007457,0.005758,0.023861,0.007962,0,-0.008832,0.028445,0.001699,0.015583,225387200.000000,0,0.308971
2020-12-18,13.237184,3709.409912,342064000,7097100000,-0.005191,-0.003511,0.023304,0.007371,1,0.007457,0.019884,-0.001680,0.015002,251947200.000000,0,0.232477
2020-12-21,13.297275,3694.919922,302332000,4748580000,0.004540,-0.003906,0.022633,0.007437,0,-0.005191,0.001766,0.008446,0.015045,258382400.000000,0,0.209036
2020-12-22,13.243419,3687.260010,185580000,4053310000,-0.004050,-0.002073,0.019461,0.007223,0,0.004540,-0.006156,-0.001977,0.013876,256895200.000000,0,0.305525
2020-12-23,12.975122,3690.010010,179144000,3779160000,-0.020259,0.000746,0.015977,0.007206,0,-0.004050,-0.017614,-0.021005,0.011327,248100800.000000,0,-0.071784
2020-12-24,12.959664,3703.060059,97884000,1883780000,-0.001191,0.003537,0.012888,0.007121,0,-0.020259,-0.026047,-0.004728,0.011302,221400800.000000,0,-0.069660
2020-12-28,12.866158,3735.360107,212564000,3535460000,-0.007215,0.008723,0.012916,0.006922,1,-0.001191,-0.028029,-0.015938,0.011478,195500800.000000,0,-0.131194
2020-12-29,12.909296,3727.040039,170372000,3393290000,0.003353,-0.002227,0.012785,0.006590,1,-0.007215,-0.029177,0.005580,0.008248,169108800.000000,0,0.135892
2020-12-30,13.111265,3732.040039,225396000,3154850000,0.015645,0.001342,0.012750,0.006295,0,0.003353,-0.009979,0.014303,0.009959,177072000.000000,0,-0.044722
2020-12-31,13.020753,3756.070068,192424000,3179040000,-0.006903,0.006439,0.012751,0.006274,1,0.015645,0.003517,-0.013342,0.009821,179728000.000000,0,-0.103280
2021-01-04,13.079100,3700.649902,560640000,5015000000,0.004481,-0.014755,0.012786,0.006523,1,-0.006903,0.009216,0.019236,0.009565,272279200.000000,1,-0.320141
2021-01-05,13.369587,3726.860107,322760000,4591020000,0.022210,0.007083,0.013452,0.006592,0,0.004481,0.039128,0.015127,0.012049,294318400.000000,0,-0.049173
2021-01-06,12.581409,3748.139893,580424000,6064110000,-0.058953,0.005710,0.016610,0.006454,1,0.022210,-0.025399,-0.064663,0.022344,376328800.000000,0,-0.198771
2021-01-07,13.308994,3803.790039,461480000,5099160000,0.057830,0.014847,0.019782,0.006851,0,-0.058953,0.015081,0.042983,0.029986,423545600.000000,0,0.221694
2021-01-08,13.241920,3824.679932,292528000,4773040000,-0.005040,0.005492,0.019623,0.006353,1,0.057830,0.016986,-0.010532,0.029168,443566400.000000,0,0.193597
2021-01-11,13.585765,3799.610107,518344000,4465430000,0.025966,-0.006555,0.019804,0.006505,0,-0.005040,0.038739,0.032521,0.030045,435107200.000000,0,0.081512
2021-01-12,13.449378,3801.189941,291476000,4994950000,-0.010039,0.000416,0.019908,0.006507,1,0.025966,0.005968,-0.010455,0.030187,428850400.000000,0,0.131275
2021-01-13,13.496249,3809.840088,210028000,4602510000,0.003485,0.002276,0.019830,0.006405,0,-0.010039,0.072714,0.001209,0.030187,354771200.000000,0,0.130173
2021-01-14,13.165623,3795.540039,283120000,5198480000,-0.024498,-0.003753,0.020349,0.006217,0,0.003485,-0.010772,-0.020745,0.031245,319099200.000000,0,0.192765
2021-01-15,12.825765,3768.250000,277780000,5369820000,-0.025814,-0.007190,0.020741,0.006401,1,-0.024498,-0.031427,-0.018624,0.032320,316149600.000000,0,0.280304
2021-01-19,12.991081,3798.909912,226188000,5014440000,0.012889,0.008136,0.020828,0.006527,1,-0.025814,-0.043773,0.004753,0.032588,257718400.000000,0,0.423840
2021-01-20,13.330688,3851.850098,258572000,4566190000,0.026141,0.013936,0.021279,0.006794,1,0.012889,-0.008825,0.012205,0.032911,251137600.000000,0,0.462631
2021-01-21,13.831120,3853.070068,337780000,4501760000,0.037540,0.000317,0.022366,0.006769,0,0.026141,0.024812,0.037223,0.027310,276688000.000000,0,0.599053
2021-01-22,13.676528,3841.469971,246820000,5110890000,-0.011177,-0.003011,0.022175,0.006812,0,0.037540,0.038806,-0.008166,0.022050,269428000.000000,0,0.427712
2021-01-25,13.617433,3855.360107,251112000,7000840000,-0.004321,0.003616,0.021340,0.006597,0,-0.011177,0.061725,-0.007937,0.022023,264094400.000000,0,0.448710
2021-01-26,13.400007,3849.620117,163980000,6137500000,-0.015967,-0.001489,0.021589,0.006600,0,-0.004321,0.031477,-0.014478,0.021142,251652800.000000,0,0.702555
2021-01-27,12.883862,3750.770020,371272000,9976520000,-0.038518,-0.025678,0.022780,0.008265,1,-0.015967,-0.033519,-0.012840,0.024170,274192800.000000,0,0.761846
2021-01-28,13.016766,3787.379883,228316000,6992770000,0.010315,0.009761,0.022464,0.008361,0,-0.038518,-0.058878,0.000554,0.024500,252300000.000000,0,0.767204
2021-01-29,12.955674,3714.239990,271552000,6643370000,-0.004693,-0.019311,0.022462,0.008870,1,0.010315,-0.052707,0.014618,0.023374,257246400.000000,0,0.703956
2021-02-01,13.202278,3773.860107,217204000,5436230000,0.019034,0.016052,0.022689,0.009328,1,-0.004693,-0.030487,0.002982,0.022445,250464800.000000,0,0.727472
2021-02-02,13.521187,3826.310059,220440000,5514090000,0.024156,0.013898,0.023074,0.009595,0,0.019034,0.009043,0.010258,0.023258,261756800.000000,0,0.746931
2021-02-03,13.495006,3830.169922,245408000,4864870000,-0.001936,0.001009,0.023053,0.009558,1,0.024156,0.047435,-0.002945,0.021981,236584000.000000,0,0.712529
2021-02-04,13.628406,3871.739990,201340000,4879240000,0.009885,0.010853,0.023102,0.009670,0,-0.001936,0.046989,-0.000968,0.018380,231188800.000000,0,0.864650
2021-02-05,13.555346,3886.830078,169152000,4879470000,-0.005361,0.003897,0.023114,0.009653,1,0.009885,0.046286,-0.009258,0.018124,210708800.000000,0,0.855098
2021-02-08,14.400873,3915.590088,434624000,4648360000,0.062376,0.007399,0.025308,0.009704,0,-0.005361,0.090787,0.054977,0.026837,254192800.000000,0,0.682627
2021-02-09,14.225834,3911.229980,287560000,4568320000,-0.012155,-0.001114,0.025461,0.009716,1,0.062376,0.052114,-0.011041,0.026517,267616800.000000,0,0.685636
2021-02-10,14.725518,3909.879883,485352000,4837070000,0.035125,-0.000345,0.026019,0.009636,1,-0.012155,0.091183,0.035470,0.022624,315605600.000000,0,0.388166
2021-02-11,15.210744,3916.379883,450828000,4590960000,0.032951,0.001662,0.026517,0.009610,0,0.035125,0.116106,0.031289,0.023371,365503200.000000,0,0.376387
2021-02-12,14.922003,3934.830078,374756000,4135060000,-0.018983,0.004711,0.026826,0.009625,1,0.032951,0.100821,-0.023694,0.025142,406624000.000000,0,0.228059
2021-02-16,15.290034,3932.590088,321960000,5058990000,0.024664,-0.000569,0.026976,0.009594,0,-0.018983,0.061744,0.025233,0.025317,384091200.000000,0,0.179891
2021-02-17,14.866897,3931.330078,274756000,4730650000,-0.027674,-0.000320,0.027657,0.009096,0,0.024664,0.045063,-0.027354,0.028372,381530400.000000,0,0.235700
2021-02-18,14.790099,3913.969971,233868000,4793650000,-0.005166,-0.004416,0.027509,0.009119,1,-0.027674,0.004386,-0.000750,0.028540,331233600.000000,0,0.277148
2021-02-19,14.887345,3906.709961,271724000,4845320000,0.006575,-0.001855,0.024830,0.009108,0,-0.005166,-0.021261,0.008430,0.028555,295412800.000000,0,0.364107
2021-02-22,14.318090,3876.500000,325884000,5917100000,-0.038238,-0.007733,0.024089,0.008891,0,0.006575,-0.040471,-0.030505,0.032095,285638400.000000,0,0.604798
2021-02-23,14.104900,3881.370117,391780000,6296610000,-0.014890,0.001256,0.024264,0.008845,1,-0.038238,-0.077510,-0.016146,0.025656,299602400.000000,0,0.298490
2021-02-24,14.460964,3925.429932,448320000,6012790000,0.025244,0.011352,0.024241,0.008954,0,-0.014890,-0.027304,0.013892,0.026680,334315200.000000,0,0.417593
2021-02-25,13.272591,3829.340088,824436000,6547470000,-0.082178,-0.024479,0.028684,0.010102,1,0.025244,-0.102603,-0.057699,0.034976,452428800.000000,0,0.792609
2021-02-26,13.678523,3811.149902,500932000,6526070000,0.030584,-0.004750,0.029221,0.010136,1,-0.082178,-0.081198,0.035334,0.034662,498270400.000000,0,0.712815
2021-03-01,13.805439,3901.820068,353184000,5114820000,0.009278,0.023791,0.028858,0.010990,0,0.030584,-0.035804,-0.014513,0.034999,503730400.000000,0,0.663053
2021-03-02,13.371080,3870.290039,264116000,5536010000,-0.031463,-0.008081,0.029064,0.011014,0,0.009278,-0.052026,-0.023382,0.033805,478197600.000000,0,0.708467
2021-03-03,12.771158,3819.719971,377592000,6173660000,-0.044867,-0.013066,0.030195,0.011215,0,-0.031463,-0.116853,-0.031801,0.035060,464052000.000000,0,0.745496
2021-03-04,12.337801,3768.469971,573344000,7195400000,-0.033932,-0.013417,0.030384,0.011176,1,-0.044867,-0.070430,-0.020515,0.035386,413833600.000000,0,0.760742
2021-03-05,12.428810,3841.939941,542840000,6851070000,0.007376,0.019496,0.029513,0.011767,0,-0.033932,-0.091363,-0.012120,0.035447,422215200.000000,0,0.774686
2021-03-08,11.562840,3821.350098,543112000,5871710000,-0.069674,-0.005359,0.031899,0.011795,1,0.007376,-0.162443,-0.064315,0.038750,460200800.000000,0,0.727077
2021-03-09,12.491715,3875.439941,521824000,5513560000,0.080333,0.014155,0.035509,0.012064,0,-0.069674,-0.065766,0.066178,0.050259,511742400.000000,0,0.729083
2021-03-10,12.439836,3898.810059,384376000,5847380000,-0.004153,0.006030,0.035417,0.012105,1,0.080333,-0.025943,-0.010183,0.048745,513099200.000000,0,0.711815
2021-03-11,12.963890,3939.340088,299916000,5312880000,0.042127,0.010395,0.035599,0.011171,0,-0.004153,0.050746,0.031732,0.045104,458413600.000000,0,0.628850
2021-03-12,12.826702,3943.340088,243964000,4476280000,-0.010582,0.001015,0.035611,0.011067,1,0.042127,0.032014,-0.011597,0.043714,398638400.000000,0,0.714922
2021-03-15,13.161188,3968.939941,221988000,4900100000,0.026077,0.006492,0.035909,0.010383,1,-0.010582,0.138231,0.019585,0.044660,334413600.000000,0,0.779487
2021-03-16,13.260960,3962.709961,272128000,4613080000,0.007581,-0.001570,0.035773,0.010069,1,0.026077,0.061580,0.009151,0.043676,284474400.000000,0,0.751828
2021-03-17,13.310844,3974.120117,243864000,4561660000,0.003762,0.002879,0.035506,0.009806,0,0.007581,0.070018,0.000883,0.040729,256372000.000000,0,0.706997
2021-03-18,12.693505,3915.459961,293896000,5118590000,-0.046379,-0.014761,0.036507,0.010236,1,0.003762,-0.020857,-0.031618,0.042211,255168000.000000,0,0.738878
2021-03-19,12.816473,3913.100098,299208000,7757420000,0.009687,-0.000603,0.036505,0.010059,1,-0.046379,-0.000797,0.010290,0.042240,266216800.000000,0,0.858026
2021-03-22,13.156197,3940.590088,297804000,4316260000,0.026507,0.007025,0.036848,0.010113,0,0.009687,-0.000379,0.019482,0.033723,281380000.000000,0,0.891610
2021-03-23,13.040960,3910.520020,222048000,4669010000,-0.008759,-0.007631,0.034911,0.010132,0,0.026507,-0.016590,-0.001128,0.024652,271364000.000000,0,0.869213
2021-03-24,12.614186,3889.139893,245840000,4783020000,-0.032726,-0.005467,0.035303,0.010180,0,-0.008759,-0.052338,-0.027259,0.027292,271759200.000000,0,0.918332
2021-03-25,12.506680,3909.520020,295144000,4948340000,-0.008523,0.005240,0.034552,0.010227,1,-0.032726,-0.014718,-0.013763,0.023381,272008800.000000,0,0.822677
2021-03-26,12.809989,3974.540039,363968000,5483160000,0.024252,0.016631,0.034259,0.010664,1,-0.008523,-0.000506,0.007621,0.024737,284960800.000000,0,0.829944
2021-03-29,12.918742,3971.090088,273520000,4628180000,0.008490,-0.000868,0.034243,0.010638,0,0.024252,-0.018049,0.009358,0.023271,280104000.000000,0,0.808536
2021-03-30,12.842415,3958.550049,200204000,4121510000,-0.005908,-0.003158,0.033806,0.010656,1,0.008490,-0.015225,-0.002750,0.023069,275735200.000000,0,0.826072
2021-03-31,13.317829,3972.889893,314776000,4578050000,0.037019,0.003622,0.034384,0.010673,1,-0.005908,0.055782,0.033397,0.026314,289522400.000000,0,0.782325
2021-04-01,13.780272,4019.870117,308276000,4162130000,0.034724,0.011825,0.035065,0.010830,1,0.037019,0.101833,0.022899,0.022533,292148800.000000,0,0.713411
2021-04-05,13.955624,4077.909912,255672000,4005030000,0.012725,0.014438,0.035134,0.011090,0,0.034724,0.089433,-0.001713,0.022572,270489600.000000,0,0.679766
2021-04-06,13.829908,4073.939941,191744000,4081270000,-0.009008,-0.000974,0.034480,0.010964,1,0.012725,0.070531,-0.008034,0.022264,254134400.000000,0,0.690087
2021-04-07,14.111267,4079.949951,251284000,4120810000,0.020344,0.001475,0.034576,0.010964,1,-0.009008,0.098802,0.018869,0.022135,264350400.000000,0,0.635432
2021-04-08,14.284369,4097.169922,244416000,3907100000,0.012267,0.004221,0.034337,0.010825,1,0.020344,0.072575,0.008046,0.016846,250278400.000000,0,0.506690
2021-04-09,14.367181,4128.799805,195172000,3640390000,0.005797,0.007720,0.030618,0.009699,1,0.012267,0.042591,-0.001923,0.015393,227657600.000000,0,0.529355
2021-04-12,15.174339,4127.990234,869324000,3588900000,0.056181,-0.000196,0.031746,0.009616,1,0.005797,0.087328,0.056377,0.020277,350388000.000000,1,0.193300
2021-04-13,15.643766,4141.589844,676212000,3734720000,0.030936,0.003294,0.032115,0.008757,0,0.056181,0.131155,0.027642,0.020439,447281600.000000,0,0.143907
2021-04-14,15.242184,4124.660156,385500000,3985350000,-0.025670,-0.004088,0.031907,0.008627,1,0.030936,0.080143,-0.021582,0.023842,474124800.000000,0,0.270898
2021-04-15,16.100473,4170.419922,598480000,4033420000,0.056310,0.011094,0.031816,0.008277,0,-0.025670,0.127139,0.045216,0.026253,544937600.000000,0,0.412617
2021-04-16,15.876235,4185.470215,335208000,4163820000,-0.013927,0.003609,0.031104,0.007677,0,0.056310,0.105035,-0.017536,0.027584,572944800.000000,0,0.353834
2021-04-19,15.326740,4163.259766,404420000,3810290000,-0.034611,-0.005307,0.032103,0.007221,0,-0.013927,0.010043,-0.029304,0.031696,479964000.000000,0,0.614191
2021-04-20,15.136676,4134.939941,334132000,4342650000,-0.012401,-0.006802,0.028898,0.007281,1,-0.034611,-0.032415,-0.005599,0.031937,411548000.000000,0,0.620754
2021-04-21,15.325494,4173.419922,216776000,3887250000,0.012474,0.009306,0.025626,0.007068,0,-0.012401,0.005466,0.003168,0.031737,377803200.000000,0,0.590258
2021-04-22,14.816404,4134.979980,277788000,4245140000,-0.033218,-0.009211,0.026600,0.007347,1,0.012474,-0.079753,-0.024007,0.034329,313664800.000000,0,0.663340
2021-04-23,15.230458,4180.169922,227500000,3569880000,0.027946,0.010929,0.026059,0.007369,1,-0.033218,-0.040676,0.017017,0.035149,292123200.000000,0,0.705442
2021-04-26,15.442724,4187.620117,197796000,3748320000,0.013937,0.001782,0.025915,0.007367,0,0.027946,0.007567,0.012155,0.030767,250798400.000000,0,0.848382
2021-04-27,15.346695,4186.720215,164572000,3710700000,-0.006218,-0.000215,0.025745,0.007328,0,0.013937,0.013875,-0.006003,0.029107,216886400.000000,0,0.872103
2021-04-28,15.241935,4183.180176,209416000,3787360000,-0.006826,-0.000846,0.025838,0.007318,1,-0.006218,-0.005452,-0.005980,0.027958,215414400.000000,0,0.864727
2021-04-29,15.289824,4211.470215,173196000,4298680000,0.003142,0.006763,0.025839,0.007371,0,-0.006826,0.031952,-0.003621,0.020078,194496000.000000,0,0.851163
2021-04-30,14.975291,4181.169922,201912000,4300880000,-0.020571,-0.007195,0.024465,0.006893,0,0.003142,-0.016754,-0.013376,0.020512,189378400.000000,0,0.896822
2021-05-03,14.802935,4192.660156,203912000,4070220000,-0.011509,0.002748,0.024654,0.006873,0,-0.020571,-0.041430,-0.014257,0.018038,190601600.000000,0,0.884977
2021-05-04,14.318544,4164.660156,405324000,4452460000,-0.032723,-0.006678,0.025246,0.007004,1,-0.011509,-0.066995,-0.026045,0.020190,238752000.000000,0,0.910159
2021-05-05,14.425550,4167.589844,292024000,4230920000,0.007473,0.000703,0.025156,0.006776,1,-0.032723,-0.053562,0.006770,0.019757,255273600.000000,0,0.889284
2021-05-06,14.489901,4201.620117,193380000,4511000000,0.004461,0.008165,0.024198,0.006704,1,0.007473,-0.052317,-0.003704,0.017413,259310400.000000,0,0.830568
2021-05-07,14.778494,4232.600098,229328000,4016080000,0.019917,0.007373,0.024211,0.006745,0,0.004461,-0.013141,0.012544,0.016002,264793600.000000,0,0.793156
2021-05-10,14.233238,4188.430176,268904000,4560700000,-0.036895,-0.010436,0.025164,0.006622,1,0.019917,-0.038485,-0.026459,0.018010,277792000.000000,0,0.891391
2021-05-11,14.273645,4152.100098,285584000,4870710000,0.002839,-0.008674,0.025149,0.006878,0,-0.036895,-0.003136,0.011513,0.018333,253844000.000000,0,0.732172
2021-05-12,13.727143,4063.040039,303408000,4733070000,-0.038287,-0.021449,0.026244,0.008022,0,0.002839,-0.048415,-0.016838,0.020818,256120800.000000,0,0.795128
2021-05-13,13.634109,4112.500000,285404000,4779540000,-0.006777,0.012173,0.025467,0.008270,1,-0.038287,-0.059061,-0.018950,0.020341,274525600.000000,0,0.718846
2021-05-14,14.210539,4173.850098,258616000,4008880000,0.042279,0.014918,0.025846,0.008425,0,-0.006777,-0.038431,0.027361,0.026039,280383200.000000,0,0.779650
2021-05-17,14.133217,4163.290039,216980000,4125050000,-0.005441,-0.002530,0.025783,0.008074,0,0.042279,-0.007027,-0.002911,0.025938,269998400.000000,0,0.793072
2021-05-18,13.983808,4127.830078,186256000,4398150000,-0.010571,-0.008517,0.025805,0.008244,1,-0.005441,-0.020306,-0.002054,0.024125,250132800.000000,0,0.796786
2021-05-19,14.033694,4115.680176,344000000,4247450000,0.003567,-0.002943,0.025545,0.008265,1,-0.010571,0.022332,0.006510,0.023984,258251200.000000,0,0.789989
2021-05-20,14.579198,4159.120117,321592000,3978880000,0.038871,0.010555,0.026427,0.008447,1,0.003567,0.069318,0.028316,0.027328,265488800.000000,0,0.821294
2021-05-21,14.957582,4155.859863,672992000,3995250000,0.025954,-0.000784,0.026806,0.008339,1,0.038871,0.052570,0.026738,0.027855,348364000.000000,0,0.779454
2021-05-24,15.576421,4197.049805,554816000,3684800000,0.041373,0.009911,0.025889,0.008523,1,0.025954,0.102114,0.031462,0.026828,415931200.000000,0,0.792744
2021-05-25,15.612086,4188.129883,435408000,4182250000,0.002290,-0.002125,0.025275,0.008521,1,0.041373,0.116440,0.004415,0.026844,465761600.000000,0,0.804227
2021-05-26,15.664219,4195.990234,370440000,4420890000,0.003339,0.001877,0.024800,0.008482,0,0.002290,0.116186,0.001462,0.021294,471049600.000000,0,0.657896
2021-05-27,15.452702,4200.879883,581476000,6406310000,-0.013503,0.001165,0.022632,0.008249,1,0.003339,0.059914,-0.014668,0.022096,523026400.000000,0,0.846496
2021-05-28,16.207479,4204.109863,644536000,4649250000,0.048844,0.000769,0.024251,0.008226,1,-0.013503,0.083563,0.048075,0.023142,517335200.000000,0,0.676834
2021-06-01,16.227434,4202.040039,472804000,5074670000,0.001231,-0.000492,0.023302,0.008162,1,0.048844,0.041795,0.001723,0.022626,500932800.000000,0,0.662067
2021-06-02,16.740011,4208.120117,594168000,5833670000,0.031587,0.001447,0.023734,0.008051,1,0.001231,0.072247,0.030140,0.021405,532684800.000000,0,0.561835
2021-06-03,16.931074,4192.850098,580008000,5587970000,0.011414,-0.003629,0.023721,0.007915,1,0.031587,0.080876,0.015043,0.020941,574598400.000000,0,0.526927
2021-06-04,17.538185,4229.890137,617120000,4139790000,0.035858,0.008834,0.023374,0.007862,1,0.011414,0.134959,0.027024,0.020646,581727200.000000,0,0.506910
2021-06-07,17.578846,4226.520020,575756000,4476920000,0.002318,-0.000797,0.023006,0.007628,0,0.035858,0.084613,0.003115,0.021089,567971200.000000,0,0.566738
2021-06-08,17.417213,4227.259766,323848000,4659620000,-0.009195,0.000175,0.023085,0.007624,0,0.002318,0.073319,-0.009370,0.020510,538180000.000000,0,0.421035
2021-06-09,17.322657,4219.549805,381656000,4713260000,-0.005429,-0.001824,0.023073,0.007633,1,-0.009195,0.034806,-0.003605,0.021030,495677600.000000,0,0.441581
2021-06-10,17.389271,4239.180176,287772000,4408210000,0.003845,0.004652,0.022978,0.007671,1,-0.005429,0.027062,-0.000807,0.021011,437230400.000000,0,0.386972
2021-06-11,17.788704,4247.439941,416308000,3815010000,0.022970,0.001948,0.023217,0.007585,1,0.003845,0.014284,0.021022,0.019452,397068000.000000,0,0.435538
2021-06-14,17.981806,4255.149902,321376000,4151200000,0.010855,0.001815,0.022712,0.007455,0,0.022970,0.022923,0.009040,0.015213,346192000.000000,0,0.583612
2021-06-15,17.752031,4246.589844,243032000,4048940000,-0.012778,-0.002012,0.022747,0.007458,1,0.010855,0.019223,-0.010766,0.016735,330028800.000000,0,0.618601
2021-06-16,17.773731,4223.700195,307124000,4538350000,0.001222,-0.005390,0.021551,0.007419,1,-0.012778,0.026040,0.006612,0.014860,315122400.000000,0,0.647735
2021-06-17,18.618996,4221.859863,809656000,5312680000,0.047557,-0.000436,0.022761,0.007421,0,0.001222,0.070717,0.047993,0.019851,419499200.000000,0,0.478515
2021-06-18,18.600536,4166.450195,968856000,6817010000,-0.000991,-0.013124,0.022818,0.007672,0,0.047557,0.045638,0.012133,0.017772,530008800.000000,0,0.243490
2021-06-21,18.389465,4224.790039,672384000,4128950000,-0.011348,0.014002,0.022997,0.007988,1,-0.000991,0.022671,-0.025350,0.018596,600210400.000000,0,-0.048174
2021-06-22,18.848026,4246.439941,580144000,3828390000,0.024936,0.005124,0.021603,0.007792,1,-0.011348,0.061739,0.019812,0.018898,667632800.000000,0,0.028091
2021-06-23,19.018175,4241.839844,332356000,3730350000,0.009027,-0.001083,0.021566,0.007606,1,0.024936,0.070016,0.010110,0.018293,672679200.000000,0,0.000389
2021-06-24,19.166119,4266.490234,320924000,3816660000,0.007779,0.005811,0.019569,0.006395,0,0.009027,0.029385,0.001968,0.018199,574932800.000000,0,0.011978
2021-06-25,18.991980,4280.700195,278364000,7341450000,-0.009086,0.003331,0.019647,0.006090,1,0.007779,0.021045,-0.012417,0.018467,436834400.000000,0,-0.040649
2021-06-28,19.944021,4290.609863,495436000,4147890000,0.050129,0.002315,0.020121,0.005531,1,-0.009086,0.084535,0.047814,0.023052,401444800.000000,0,0.007054
2021-06-29,19.985689,4291.799805,367632000,3707150000,0.002089,0.000277,0.019947,0.005494,0,0.050129,0.060360,0.001812,0.021820,358942400.000000,0,-0.039022
2021-06-30,19.961489,4297.500000,326568000,4266040000,-0.001211,0.001328,0.019656,0.005190,1,0.002089,0.049601,-0.002539,0.021968,357784800.000000,0,-0.094530
2021-07-01,20.170557,4319.939941,480136000,3788230000,0.010474,0.005222,0.019593,0.005171,1,-0.001211,0.052407,0.005252,0.018060,389627200.000000,0,-0.029710
2021-07-02,20.444994,4352.339844,342764000,3225840000,0.013606,0.007500,0.018946,0.005016,1,0.010474,0.076507,0.006106,0.017825,402507200.000000,0,-0.255671
2021-07-06,20.656061,4343.540039,446708000,4309570000,0.010324,-0.002022,0.018749,0.005041,0,0.013606,0.035702,0.012346,0.016236,392761600.000000,0,0.120364
2021-07-07,20.329979,4358.129883,418428000,4037380000,-0.015786,0.003359,0.018456,0.004800,0,0.010324,0.017227,-0.019145,0.017625,402920800.000000,0,0.003357
2021-07-08,19.861942,4320.819824,503300000,4347500000,-0.023022,-0.008561,0.019335,0.005091,1,-0.015786,-0.004987,-0.014461,0.020103,438267200.000000,0,0.392143
2021-07-09,20.009138,4369.549805,296624000,3531120000,0.007411,0.011278,0.019314,0.005423,1,-0.023022,-0.008003,-0.003867,0.020097,401564800.000000,0,0.350103
2021-07-12,20.470438,4384.629883,321984000,3384460000,0.023054,0.003451,0.019037,0.005436,0,0.007411,0.001245,0.019603,0.020253,397408800.000000,0,0.379562
2021-07-13,20.208481,4369.209961,290708000,3695430000,-0.012797,-0.003517,0.017950,0.005510,0,0.023054,-0.021668,-0.009280,0.014593,366208800.000000,0,0.616478
2021-07-14,19.800817,4374.299805,380100000,4006370000,-0.020173,0.001165,0.018622,0.005499,0,-0.012797,-0.026029,-0.021338,0.016099,358543200.000000,0,0.581960
2021-07-15,18.927361,4360.029785,550564000,3905230000,-0.044112,-0.003262,0.020211,0.005564,0,-0.020173,-0.047054,-0.040850,0.021143,367996000.000000,0,0.607403
2021-07-16,18.123760,4327.160156,688224000,3985700000,-0.042457,-0.007539,0.021881,0.005724,1,-0.044112,-0.094226,-0.034918,0.023324,446316000.000000,0,0.668215
2021-07-19,18.741247,4258.490234,749060000,5157660000,0.034071,-0.015870,0.021790,0.006315,0,-0.042457,-0.084473,0.049941,0.026363,531731200.000000,0,0.028684
2021-07-20,18.573837,4323.060059,434687000,4438270000,-0.008933,0.015163,0.021889,0.006872,1,0.034071,-0.080889,-0.024096,0.025538,560527000.000000,0,0.033552
2021-07-21,19.370197,4358.689941,371017000,3810280000,0.042875,0.008242,0.023001,0.007004,1,-0.008933,-0.021748,0.034633,0.030405,558710400.000000,0,0.198337
2021-07-22,19.553825,4367.479980,323826000,3358300000,0.009480,0.002017,0.022956,0.006985,0,0.042875,0.033098,0.007463,0.029928,513362800.000000,0,0.144416
2021-07-23,19.517899,4411.790039,195672000,4540070000,-0.001837,0.010145,0.022983,0.007149,0,0.009480,0.076923,-0.011982,0.029776,414852400.000000,0,0.108477
2021-07-26,19.254438,4422.299805,203943000,4275630000,-0.013498,0.002382,0.022915,0.007151,0,-0.001837,0.027383,-0.015880,0.028566,305829000.000000,0,0.078410
2021-07-27,19.168613,4401.459961,248863000,4241950000,-0.004457,-0.004712,0.022902,0.007236,1,-0.013498,0.032022,0.000255,0.028459,268664200.000000,0,0.062097
2021-07-28,19.463013,4400.640137,202191000,4215290000,0.015358,-0.000186,0.022836,0.007216,1,-0.004457,0.004792,0.015544,0.028558,234899000.000000,0,0.058164
2021-07-29,19.621685,4419.149902,190781000,4044600000,0.008153,0.004206,0.022849,0.007125,0,0.015358,0.003470,0.003947,0.024333,208290000.000000,0,-0.017927
2021-07-30,19.459023,4395.259766,183497000,3956740000,-0.008290,-0.005406,0.021367,0.007229,1,0.008153,-0.003017,-0.002884,0.018896,205855000.000000,0,-0.248129
2021-08-02,19.709503,4387.160156,217444000,3724090000,0.012872,-0.001843,0.021457,0.006725,1,-0.008290,0.023634,0.014715,0.016609,208555200.000000,0,0.105871
2021-08-03,19.774368,4423.149902,301811000,3965190000,0.003291,0.008203,0.021305,0.006438,1,0.012872,0.031601,-0.004912,0.015889,219144800.000000,0,0.352661
2021-08-04,20.232430,4402.660156,231309000,4260760000,0.023164,-0.004632,0.021244,0.006498,1,0.003291,0.039532,0.027796,0.011469,224968400.000000,0,-0.149376
2021-08-05,20.594683,4429.100098,211435000,3769410000,0.017905,0.006005,0.021398,0.006539,0,0.023164,0.049588,0.011900,0.012169,229099200.000000,0,-0.039881
